state,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_case,new_death,population
ME,2020-09-10,3,12,NA,NA,-26,3,31,0,1344212
ME,2020-09-11,0,9,204,5,-26,3,42,1,1344212
ME,2020-09-12,1,10,222,24,-5,-2,29,1,1344212
ME,2020-09-13,11,17,221,37,-1,-3,0,0,1344212
ME,2020-09-14,8,14,185,8,-24,3,55,1,1344212
ME,2020-09-15,5,12,192,6,-24,4,23,1,1344212
ME,2020-09-16,4,8,172,8,-25,4,21,0,1344212
ME,2020-09-17,1,9,175,13,-23,4,43,0,1344212
ME,2020-09-18,-1,6,171,9,-24,5,30,1,1344212
ME,2020-09-19,1,7,188,25,-6,0,44,1,1344212
ME,2020-09-20,13,16,212,40,-1,-2,27,0,1344212
ME,2020-09-21,4,10,160,10,-26,4,40,0,1344212
ME,2020-09-22,0,8,142,2,-25,6,25,0,1344212
ME,2020-09-23,0,6,143,2,-23,6,44,0,1344212
ME,2020-09-24,-1,8,157,4,-22,5,20,0,1344212
ME,2020-09-25,-2,7,166,5,-22,5,0,0,1344212
ME,2020-09-26,-1,6,188,20,-3,0,54,0,1344212
ME,2020-09-27,10,14,206,34,1,-2,11,0,1344212
ME,2020-09-28,-1,7,107,-1,-23,6,37,0,1344212
ME,2020-09-29,0,9,138,-1,-23,5,54,1,1344212
ME,2020-09-30,-1,3,84,-1,-26,6,40,1,1344212
ME,2020-10-01,2,12,145,11,-20,3,37,0,1344212
ME,2020-10-02,-4,6,97,-2,-23,6,0,0,1344212
ME,2020-10-03,0,7,156,13,-4,-1,52,0,1344212
ME,2020-10-04,11,14,170,32,-2,-2,25,0,1344212
ME,2020-10-05,1,11,130,3,-24,4,20,0,1344212
ME,2020-10-06,-1,10,130,2,-23,4,39,0,1344212
ME,2020-10-07,-2,7,92,-1,-23,6,35,0,1344212
ME,2020-10-08,-2,10,126,11,-21,5,27,1,1344212
ME,2020-10-09,-2,7,155,14,-24,6,30,0,1344212
ME,2020-10-10,2,10,198,27,-4,0,0,0,1344212
ME,2020-10-11,18,19,235,43,1,-1,27,0,1344212
ME,2020-10-12,7,12,157,25,-40,8,57,0,1344212
ME,2020-10-13,-11,3,56,-3,-24,8,36,0,1344212
ME,2020-10-14,-1,10,120,6,-22,6,20,1,1344212
ME,2020-10-15,-4,8,123,10,-20,5,29,1,1344212
ME,2020-10-16,-10,1,58,-4,-22,8,37,0,1344212
ME,2020-10-17,-10,-1,33,0,-8,5,38,1,1344212
ME,2020-10-18,4,9,149,29,0,0,22,0,1344212
ME,2020-10-19,-5,5,95,2,-22,5,27,0,1344212
ME,2020-10-20,-8,5,77,-3,-22,6,0,0,1344212
ME,2020-10-21,-6,5,51,-4,-22,7,71,0,1344212
ME,2020-10-22,-6,6,107,0,-19,5,35,0,1344212
ME,2020-10-23,-9,2,77,-5,-20,7,42,0,1344212
ME,2020-10-24,-7,2,86,2,-5,2,0,0,1344212
ME,2020-10-25,2,8,115,23,-2,0,117,0,1344212
ME,2020-10-26,-9,3,32,-8,-22,7,57,0,1344212
ME,2020-10-27,-9,4,69,-3,-21,6,76,0,1344212
ME,2020-10-28,-8,2,32,-8,-22,7,80,0,1344212
ME,2020-10-29,-10,4,36,-7,-19,6,103,0,1344212
ME,2020-10-30,-10,2,24,-14,-22,8,98,1,1344212
ME,2020-10-31,-12,4,64,-11,-7,1,0,0,1344212
ME,2020-11-01,-7,2,26,-1,-5,2,131,1,1344212
ME,2020-11-02,-11,1,24,-16,-23,7,127,0,1344212
ME,2020-11-03,-4,6,51,-10,-25,7,151,2,1344212
ME,2020-11-04,-12,-2,27,-13,-23,8,183,0,1344212
ME,2020-11-05,-12,1,56,-10,-20,7,184,0,1344212
ME,2020-11-06,-14,-4,56,-16,-22,8,158,1,1344212
ME,2020-11-07,-12,-3,81,-8,-5,3,90,1,1344212
ME,2020-11-08,-2,4,96,0,-2,1,205,0,1344212
ME,2020-11-09,-10,2,56,-12,-23,6,163,4,1344212
ME,2020-11-10,-8,5,89,-8,-23,6,142,2,1344212
ME,2020-11-11,-5,4,63,-15,-37,10,0,0,1344212
ME,2020-11-12,-16,2,26,-13,-22,8,437,4,1344212
ME,2020-11-13,-19,-3,13,-22,-23,10,152,2,1344212
ME,2020-11-14,-16,-3,34,-15,-7,4,153,1,1344212
ME,2020-11-15,-9,4,35,-5,-5,3,173,0,1344212
ME,2020-11-16,-14,1,29,-21,-24,7,246,1,1344212
ME,2020-11-17,-15,1,36,-17,-23,8,156,4,1344212
ME,2020-11-18,-15,-1,9,-17,-25,9,215,1,1344212
ME,2020-11-19,-17,1,14,-14,-22,9,224,2,1344212
ME,2020-11-20,-19,-2,22,-20,-23,10,165,1,1344212
ME,2020-11-21,-18,-2,31,-12,-6,4,237,2,1344212
ME,2020-11-22,-12,5,23,-11,-4,3,184,1,1344212
ME,2020-11-23,-19,0,-9,-25,-27,10,256,12,1344212
ME,2020-11-24,-7,17,30,-6,-26,8,227,1,1344212
ME,2020-11-25,-4,31,7,-9,-35,10,0,0,1344212
ME,2020-11-26,-84,-65,-18,-61,-82,24,238,0,1344212
ME,2020-11-27,-22,-12,32,-32,-55,17,23,1,1344212
MI,2020-02-15,2,0,15,5,4,0,0,0,9986857
MI,2020-02-16,9,4,45,4,3,-1,0,0,9986857
MI,2020-02-17,1,-2,1,-2,-13,4,0,0,9986857
MI,2020-02-18,-2,-4,-4,2,-6,2,0,0,9986857
MI,2020-02-19,2,0,4,4,0,0,0,0,9986857
MI,2020-02-20,2,-1,2,5,0,0,0,0,9986857
MI,2020-02-21,-1,-5,4,9,0,1,0,0,9986857
MI,2020-02-22,9,4,56,17,8,-2,0,0,9986857
MI,2020-02-23,12,6,90,18,6,-2,0,0,9986857
MI,2020-02-24,1,0,14,6,2,0,0,0,9986857
MI,2020-02-25,4,3,2,5,2,0,0,0,9986857
MI,2020-02-26,-8,-9,-12,1,-11,5,0,0,9986857
MI,2020-02-27,1,-3,-7,7,-8,3,0,0,9986857
MI,2020-02-28,2,-2,-2,15,0,0,0,0,9986857
MI,2020-02-29,13,6,23,28,6,-2,0,0,9986857
MI,2020-03-01,17,10,57,23,5,-2,0,0,9986857
MI,2020-03-02,9,4,28,5,2,-1,0,0,9986857
MI,2020-03-03,12,7,14,8,1,-1,0,0,9986857
MI,2020-03-04,11,5,22,9,1,-1,0,0,9986857
MI,2020-03-05,10,4,20,9,1,-1,0,0,9986857
MI,2020-03-06,2,-5,0,7,0,1,0,0,9986857
MI,2020-03-07,14,8,61,14,8,-2,0,0,9986857
MI,2020-03-08,17,11,155,14,5,-2,0,0,9986857
MI,2020-03-09,6,4,31,3,2,0,0,0,9986857
MI,2020-03-10,11,5,48,5,-1,0,2,0,9986857
MI,2020-03-11,7,14,14,4,1,0,0,0,9986857
MI,2020-03-12,7,28,28,2,-1,1,1,0,9986857
MI,2020-03-13,-5,29,8,-3,-7,4,10,0,9986857
MI,2020-03-14,-13,13,16,-5,2,4,12,0,9986857
MI,2020-03-15,-11,10,87,-8,-4,3,28,0,9986857
MI,2020-03-16,-17,24,13,-17,-21,9,1,0,9986857
MI,2020-03-17,-29,10,45,-19,-28,11,11,0,9986857
MI,2020-03-18,-33,4,10,-24,-31,13,15,1,9986857
MI,2020-03-19,-34,9,9,-30,-34,15,254,0,9986857
MI,2020-03-20,-41,2,-2,-32,-37,18,215,2,9986857
MI,2020-03-21,-46,-5,33,-32,-26,11,238,2,9986857
MI,2020-03-22,-47,-15,48,-41,-31,9,248,3,9986857
MI,2020-03-23,-34,12,-1,-40,-43,17,293,7,9986857
MI,2020-03-24,-59,-29,3,-50,-57,25,463,9,9986857
MI,2020-03-25,-53,-22,66,-46,-58,23,503,19,9986857
MI,2020-03-26,-56,-25,12,-51,-59,25,562,17,9986857
MI,2020-03-27,-58,-26,22,-52,-58,27,801,32,9986857
MI,2020-03-28,-63,-29,-22,-56,-44,17,993,19,9986857
MI,2020-03-29,-58,-28,15,-55,-43,12,836,21,9986857
MI,2020-03-30,-54,-24,-10,-55,-60,24,1012,52,9986857
MI,2020-03-31,-53,-22,-3,-52,-61,25,1117,75,9986857
MI,2020-04-01,-50,-17,21,-49,-61,25,1719,78,9986857
MI,2020-04-02,-49,-16,99,-48,-61,24,1457,80,9986857
MI,2020-04-03,-52,-18,68,-49,-61,26,1879,61,9986857
MI,2020-04-04,-60,-26,2,-54,-45,17,1555,62,9986857
MI,2020-04-05,-55,-24,92,-53,-44,11,1493,77,9986857
MI,2020-04-06,-51,-22,48,-53,-61,24,1503,110,9986857
MI,2020-04-07,-54,-23,23,-54,-63,25,1749,118,9986857
MI,2020-04-08,-49,-17,76,-48,-62,24,1376,114,9986857
MI,2020-04-09,-53,-18,-11,-56,-63,26,1158,117,9986857
MI,2020-04-10,-57,-21,-15,-58,-65,30,1058,202,9986857
MI,2020-04-11,-58,-15,59,-51,-45,16,1291,113,9986857
MI,2020-04-12,-74,-50,17,-60,-51,13,785,96,9986857
MI,2020-04-13,-57,-28,-22,-59,-61,25,997,115,9986857
MI,2020-04-14,-53,-24,-9,-55,-61,26,1366,166,9986857
MI,2020-04-15,-48,-18,-18,-52,-60,25,1058,153,9986857
MI,2020-04-16,-48,-17,0,-53,-60,25,1204,172,9986857
MI,2020-04-17,-57,-29,-26,-58,-60,29,689,133,9986857
MI,2020-04-18,-53,-21,59,-49,-40,15,765,81,9986857
MI,2020-04-19,-50,-24,80,-54,-41,11,707,84,9986857
MI,2020-04-20,-44,-20,52,-50,-58,22,576,77,9986857
MI,2020-04-21,-49,-20,-11,-53,-60,25,967,232,9986857
MI,2020-04-22,-48,-19,-9,-53,-59,25,999,113,9986857
MI,2020-04-23,-49,-20,-10,-55,-59,26,1325,164,9986857
MI,2020-04-24,-50,-23,39,-51,-58,26,1336,107,9986857
MI,2020-04-25,-50,-22,58,-47,-40,14,557,189,9986857
MI,2020-04-26,-42,-19,134,-48,-39,9,594,42,9986857
MI,2020-04-27,-37,-18,64,-46,-56,21,432,92,9986857
MI,2020-04-28,-35,-13,103,-41,-57,15,1052,160,9986857
MI,2020-04-29,-40,-16,-4,-48,-58,23,1137,103,9986857
MI,2020-04-30,-39,-13,6,-48,-57,23,980,119,9986857
MI,2020-05-01,-37,-12,105,-38,-55,22,977,77,9986857
MI,2020-05-02,-38,-10,160,-31,-35,10,851,154,9986857
MI,2020-05-03,-30,-9,204,-35,-33,6,547,29,9986857
MI,2020-05-04,-30,-10,72,-42,-53,19,196,86,9986857
MI,2020-05-05,-31,-6,41,-40,-54,20,447,44,9986857
MI,2020-05-06,-29,-5,105,-36,-53,19,657,71,9986857
MI,2020-05-07,-31,-5,90,-37,-53,20,592,93,9986857
MI,2020-05-08,-40,-13,17,-42,-52,23,680,50,9986857
MI,2020-05-09,-37,3,55,-34,-32,11,430,133,9986857
MI,2020-05-10,-33,-4,33,-39,-31,7,382,25,9986857
MI,2020-05-11,-36,-15,30,-42,-50,19,414,33,9986857
MI,2020-05-12,-29,-8,96,-33,-50,18,469,90,9986857
MI,2020-05-13,-24,-4,125,-31,-50,17,370,40,9986857
MI,2020-05-14,-36,-12,9,-43,-51,21,1191,73,9986857
MI,2020-05-15,-36,-12,82,-37,-49,20,497,38,9986857
MI,2020-05-16,-34,-6,180,-24,-28,8,425,55,9986857
MI,2020-05-17,-37,-13,17,-43,-30,9,638,11,9986857
MI,2020-05-18,-34,-15,8,-46,-46,19,773,24,9986857
MI,2020-05-19,-27,-5,63,-36,-46,17,435,102,9986857
MI,2020-05-20,-19,1,147,-26,-46,15,659,43,9986857
MI,2020-05-21,-20,2,156,-26,-46,15,501,69,9986857
MI,2020-05-22,-31,-5,111,-30,-47,17,403,29,9986857
MI,2020-05-23,-31,1,223,-19,-25,6,452,65,9986857
MI,2020-05-24,-20,7,288,-23,-26,2,314,5,9986857
MI,2020-05-25,-31,-6,228,-42,-76,20,202,12,9986857
MI,2020-05-26,-21,-3,126,-27,-44,14,223,26,9986857
MI,2020-05-27,-21,-2,118,-28,-43,15,504,68,9986857
MI,2020-05-28,-22,-2,78,-30,-43,16,406,38,9986857
MI,2020-05-29,-30,-9,98,-29,-41,17,607,34,9986857
MI,2020-05-30,-27,-1,184,-17,-14,6,263,57,9986857
MI,2020-05-31,-19,-1,223,-23,-14,3,513,28,9986857
MI,2020-06-01,-16,-3,116,-27,-39,12,135,25,9986857
MI,2020-06-02,-17,1,168,-23,-39,13,199,37,9986857
MI,2020-06-03,-13,6,147,-22,-39,12,304,17,9986857
MI,2020-06-04,-15,4,180,-24,-39,12,206,15,9986857
MI,2020-06-05,-24,-2,160,-24,-39,13,5298,270,9986857
MI,2020-06-06,-23,5,285,-14,-13,3,444,36,9986857
MI,2020-06-07,-13,4,299,-17,-14,1,430,4,9986857
MI,2020-06-08,-8,-1,189,-24,-36,10,288,17,9986857
MI,2020-06-09,-11,0,169,-25,-38,11,297,31,9986857
MI,2020-06-10,-14,-4,74,-28,-39,13,184,12,9986857
MI,2020-06-11,-5,5,181,-20,-37,10,267,30,9986857
MI,2020-06-12,-16,-3,173,-18,-37,11,223,5,9986857
MI,2020-06-13,-14,4,268,-5,-7,2,164,23,9986857
MI,2020-06-14,-5,4,314,-9,-9,0,218,3,9986857
MI,2020-06-15,-2,3,193,-20,-35,9,31,1,9986857
MI,2020-06-16,-2,4,208,-18,-36,9,184,17,9986857
MI,2020-06-17,1,8,223,-16,-36,9,228,2,9986857
MI,2020-06-18,-1,8,229,-16,-36,8,301,25,9986857
MI,2020-06-19,-11,2,228,-14,-37,7,299,6,9986857
MI,2020-06-20,-11,12,316,-3,-7,0,448,20,9986857
MI,2020-06-21,-4,11,260,-10,-8,-1,166,3,9986857
MI,2020-06-22,-4,0,169,-22,-38,9,246,7,9986857
MI,2020-06-23,-2,2,131,-20,-38,10,240,12,9986857
MI,2020-06-24,3,6,211,-13,-35,8,358,5,9986857
MI,2020-06-25,2,7,243,-12,-35,8,434,19,9986857
MI,2020-06-26,-12,-2,192,-12,-36,10,340,1,9986857
MI,2020-06-27,-10,6,305,2,-8,1,350,19,9986857
MI,2020-06-28,0,7,401,1,-5,-2,267,4,9986857
MI,2020-06-29,2,5,239,-15,-36,8,277,4,9986857
MI,2020-06-30,4,8,243,-14,-36,8,505,32,9986857
MI,2020-07-01,9,15,262,-8,-37,7,361,5,9986857
