date,key_apple_mobility,key_google_mobility,id,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_alpha_2,key_numeric,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2020-06-13,Prince Edward Island,"CA, Prince Edward Island",015d95fc,8241,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-13,-7,,,1,,183.94,,
2020-06-14,Prince Edward Island,"CA, Prince Edward Island",015d95fc,8241,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,11,19,,,9,,131.84,,
2020-06-15,Prince Edward Island,"CA, Prince Edward Island",015d95fc,8750,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-3,2,,,-26,6,152.39,,
2020-06-16,Prince Edward Island,"CA, Prince Edward Island",015d95fc,8916,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-5,2,,,-28,5,167.65,,
2020-06-17,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9163,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,1,7,,,-28,5,164.74,,
2020-06-18,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9286,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,6,,,-27,4,185.83,,
2020-06-19,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9490,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-3,5,,,-29,3,196.9,,
2020-06-20,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9647,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-7,3,,,-1,,190.52,,
2020-06-21,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9810,27,27,0,,,,158158,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,23,26,,,16,,146.5,,
2020-06-22,Prince Edward Island,"CA, Prince Edward Island",015d95fc,9909,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,5,,,-29,5,173.25,,
2020-06-23,Prince Edward Island,"CA, Prince Edward Island",015d95fc,10026,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-1,5,,,-29,5,180.59,,
2020-06-24,Prince Edward Island,"CA, Prince Edward Island",015d95fc,10177,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,6,8,,,-28,4,190.83,,
2020-06-25,Prince Edward Island,"CA, Prince Edward Island",015d95fc,10177,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,6,10,,,-27,5,179.47,,
2020-06-26,Prince Edward Island,"CA, Prince Edward Island",015d95fc,10582,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-4,2,,,-26,4,207.2,,
2020-06-27,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11051,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-8,-5,,,-1,-2,214.97,,
2020-06-28,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11271,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,22,28,,,14,,171.2,,
2020-06-29,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11312,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,6,9,,,-26,4,182.75,,
2020-06-30,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11419,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,13,19,,,-28,3,204.37,,
2020-07-01,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11419,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-18,-22,,,-66,11,192.02,,
2020-07-02,Prince Edward Island,"CA, Prince Edward Island",015d95fc,11857,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,1,5,,,-33,5,195.22,,
2020-07-03,Prince Edward Island,"CA, Prince Edward Island",015d95fc,12044,27,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,0,4,,,-32,4,251.3,,
2020-07-04,Prince Edward Island,"CA, Prince Edward Island",015d95fc,12368,30,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-4,-6,,,-3,,259.06,,
2020-07-05,Prince Edward Island,"CA, Prince Edward Island",015d95fc,12674,32,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,27,22,,,12,,200.98,,
2020-07-06,Prince Edward Island,"CA, Prince Edward Island",015d95fc,12919,32,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,3,6,,,-32,7,194.28,,
2020-07-07,Prince Edward Island,"CA, Prince Edward Island",015d95fc,13092,32,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,2,5,,,-30,4,223.47,,
2020-07-08,Prince Edward Island,"CA, Prince Edward Island",015d95fc,13392,32,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,5,3,,,-30,6,225.6,,
2020-07-09,Prince Edward Island,"CA, Prince Edward Island",015d95fc,13665,33,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,10,10,,,-29,4,241.64,,
2020-07-10,Prince Edward Island,"CA, Prince Edward Island",015d95fc,13872,33,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,5,3,,,-30,3,311.34,,
2020-07-11,Prince Edward Island,"CA, Prince Edward Island",015d95fc,14331,33,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,-3,-4,,,-7,,310.77,,
2020-07-12,Prince Edward Island,"CA, Prince Edward Island",015d95fc,14522,34,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,39,27,,,13,,235.59,,
2020-07-13,Prince Edward Island,"CA, Prince Edward Island",015d95fc,14611,35,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,9,7,,,-31,3,242.22,,
2020-07-14,Prince Edward Island,"CA, Prince Edward Island",015d95fc,15117,36,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,0,5,,,-31,6,221.19,,
2020-07-15,Prince Edward Island,"CA, Prince Edward Island",015d95fc,15848,36,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,8,7,,,-30,7,219.43,,
2020-07-16,Prince Edward Island,"CA, Prince Edward Island",015d95fc,16188,36,27,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,14,9,,,-29,4,259.92,,
2020-07-17,Prince Edward Island,"CA, Prince Edward Island",015d95fc,16589,36,29,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,2,,,-31,4,315.94,,
2020-07-18,Prince Edward Island,"CA, Prince Edward Island",015d95fc,16888,36,29,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,1,-4,,,-5,,318.24,,
2020-07-19,Prince Edward Island,"CA, Prince Edward Island",015d95fc,16888,36,29,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,44,26,,,12,,263.45,,
2020-07-20,Prince Edward Island,"CA, Prince Edward Island",015d95fc,17234,36,31,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,18,13,,,-30,3,267.3,,
2020-07-21,Prince Edward Island,"CA, Prince Edward Island",015d95fc,17492,36,33,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,9,3,,,-32,3,265.29,,
2020-07-22,Prince Edward Island,"CA, Prince Edward Island",015d95fc,17622,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,15,6,,,-28,3,265.81,,
2020-07-23,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18038,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,16,12,,,-28,5,256.68,,
2020-07-24,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18276,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,8,6,,,-31,3,342.81,,
2020-07-25,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18517,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,2,-8,,,-6,,350.19,,
2020-07-26,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18671,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,40,30,,,7,,290.36,,
2020-07-27,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18754,36,34,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,14,8,,,-31,4,271.75,,
2020-07-28,Prince Edward Island,"CA, Prince Edward Island",015d95fc,18895,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,10,3,,,-31,5,266.99,,
2020-07-29,Prince Edward Island,"CA, Prince Edward Island",015d95fc,19244,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,17,10,,,-30,4,291.55,,
2020-07-30,Prince Edward Island,"CA, Prince Edward Island",015d95fc,19472,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,17,11,,,-30,4,293.78,,
2020-07-31,Prince Edward Island,"CA, Prince Edward Island",015d95fc,19643,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,15,9,,,-33,4,365.37,,
2020-08-01,Prince Edward Island,"CA, Prince Edward Island",015d95fc,19643,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,13,4,,,-7,,406.95,,
2020-08-02,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20085,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,65,31,,,8,,354.13,,
2020-08-03,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20183,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,30,14,,,-38,4,354.83,,
2020-08-04,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20183,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,17,12,,,-31,4,319.75,,
2020-08-05,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20654,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,26,13,,,-30,3,304.57,,
2020-08-06,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20831,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,26,13,,,-31,3,338.81,,
2020-08-07,Prince Edward Island,"CA, Prince Edward Island",015d95fc,20831,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,11,4,,,-33,3,391.41,,
2020-08-08,Prince Edward Island,"CA, Prince Edward Island",015d95fc,21258,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,8,0,,,-9,,395.92,,
2020-08-09,Prince Edward Island,"CA, Prince Edward Island",015d95fc,21616,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,52,27,,,9,,350.36,,
2020-08-10,Prince Edward Island,"CA, Prince Edward Island",015d95fc,21805,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,20,12,,,-32,3,315.53,,
2020-08-11,Prince Edward Island,"CA, Prince Edward Island",015d95fc,21922,36,36,0,,,,158158,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,15,7,,,-31,3,309.33,,
2020-08-12,Prince Edward Island,"CA, Prince Edward Island",015d95fc,22381,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,20,12,,,-31,4,315.16,,
2020-08-13,Prince Edward Island,"CA, Prince Edward Island",015d95fc,22645,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,22,10,,,-30,3,330.69,,
2020-08-14,Prince Edward Island,"CA, Prince Edward Island",015d95fc,22941,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,12,4,,,-32,3,391.16,,
2020-08-15,Prince Edward Island,"CA, Prince Edward Island",015d95fc,23313,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,9,-1,,,-7,,372.29,,
2020-08-16,Prince Edward Island,"CA, Prince Edward Island",015d95fc,23459,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,52,28,,,14,,326.58,,
2020-08-17,Prince Edward Island,"CA, Prince Edward Island",015d95fc,23583,41,36,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-32,5,290.97,,
2020-08-18,Prince Edward Island,"CA, Prince Edward Island",015d95fc,23864,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,5,283.43,,
2020-08-19,Prince Edward Island,"CA, Prince Edward Island",015d95fc,24300,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,3,315.28,,
2020-08-20,Prince Edward Island,"CA, Prince Edward Island",015d95fc,24611,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,2,338.09,,
2020-08-21,Prince Edward Island,"CA, Prince Edward Island",015d95fc,25090,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-38,6,377.15,,
2020-08-22,Prince Edward Island,"CA, Prince Edward Island",015d95fc,25411,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,,-3,396.66,,
2020-08-23,Prince Edward Island,"CA, Prince Edward Island",015d95fc,25554,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,,,,,,,,,339.47,,
2020-08-24,Prince Edward Island,"CA, Prince Edward Island",015d95fc,25649,44,40,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,3,299.02,,
2020-08-25,Prince Edward Island,"CA, Prince Edward Island",015d95fc,25904,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,6,262.36,,
2020-08-26,Prince Edward Island,"CA, Prince Edward Island",015d95fc,26199,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-27,4,295.32,,
2020-08-27,Prince Edward Island,"CA, Prince Edward Island",015d95fc,26648,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-27,4,305.19,,
2020-08-28,Prince Edward Island,"CA, Prince Edward Island",015d95fc,27059,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,4,360.78,,
2020-08-29,Prince Edward Island,"CA, Prince Edward Island",015d95fc,27344,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,,,,,,,,,350.97,,
2020-08-30,Prince Edward Island,"CA, Prince Edward Island",015d95fc,27496,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,,,,,,,,,250.58,,
2020-08-31,Prince Edward Island,"CA, Prince Edward Island",015d95fc,27576,44,41,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,4,245.87,,
2020-09-01,Prince Edward Island,"CA, Prince Edward Island",015d95fc,27981,44,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-28,3,265.74,,
2020-09-02,Prince Edward Island,"CA, Prince Edward Island",015d95fc,28361,44,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,3,259.92,,
2020-09-03,Prince Edward Island,"CA, Prince Edward Island",015d95fc,28775,46,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,5,265.56,,
2020-09-04,Prince Edward Island,"CA, Prince Edward Island",015d95fc,29036,47,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-29,3,338.75,,
2020-09-05,Prince Edward Island,"CA, Prince Edward Island",015d95fc,29183,47,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,,,,,,,,,412.25,,
2020-09-06,Prince Edward Island,"CA, Prince Edward Island",015d95fc,29449,47,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,,,,,,,,,345.17,,
2020-09-07,Prince Edward Island,"CA, Prince Edward Island",015d95fc,29570,51,44,0,,,,158158,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-69,10,259.45,,
2020-09-08,Prince Edward Island,"CA, Prince Edward Island",015d95fc,29764,53,44,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-28,3,218.36,,
2020-09-09,Prince Edward Island,"CA, Prince Edward Island",015d95fc,30070,55,44,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-25,2,207.18,,
2020-09-10,Prince Edward Island,"CA, Prince Edward Island",015d95fc,30510,55,44,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,,,,,-27,1,213.17,,
2020-09-11,Prince Edward Island,"CA, Prince Edward Island",015d95fc,30821,55,47,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,3,,,-26,2,256.41,,
2020-09-12,Prince Edward Island,"CA, Prince Edward Island",015d95fc,31103,55,47,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,0,,,-1,-3,293.66,,
2020-09-13,Prince Edward Island,"CA, Prince Edward Island",015d95fc,31289,55,47,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,37,35,,,15,,217.93,,
2020-09-14,Prince Edward Island,"CA, Prince Edward Island",015d95fc,31465,55,47,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,4,4,,,-21,2,180.96,,
2020-09-15,Prince Edward Island,"CA, Prince Edward Island",015d95fc,31772,57,56,0,,,,158158,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124,CAD,2,Canada,Prince Edward Island,,46.5107,-63.4168,,,,,CA-PE,,5,4,,,-21,2,203.55,,
