region,population,area,pop_density,date,weekday,new_cases,retail+rec,grocery+pharm,parks,transit,workplaces,residential
Durham,697355,2524,276.2896196513471,2020-09-29,Tuesday,10.0,-12.0,3.0,24.0,-51.0,-39.0,12.0
Durham,697355,2524,276.2896196513471,2020-09-30,Wednesday,20.0,-13.0,-1.0,-9.0,-53.0,-37.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-01,Thursday,21.0,-12.0,7.0,24.0,-52.0,-36.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-02,Friday,13.0,-17.0,-1.0,12.0,-50.0,-34.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-03,Saturday,19.0,-13.0,2.0,94.0,-25.0,-2.0,4.0
Durham,697355,2524,276.2896196513471,2020-10-04,Sunday,16.0,-14.0,-2.0,-4.0,-28.0,-7.0,5.0
Durham,697355,2524,276.2896196513471,2020-10-05,Monday,35.0,-14.0,1.0,36.0,-55.0,-37.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-06,Tuesday,24.0,-13.0,4.0,23.0,-54.0,-39.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-07,Wednesday,15.0,-14.0,3.0,-5.0,-58.0,-36.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-08,Thursday,28.0,-11.0,13.0,20.0,-54.0,-36.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-09,Friday,23.0,-13.0,11.0,33.0,-47.0,-35.0,11.0
Durham,697355,2524,276.2896196513471,2020-10-10,Saturday,28.0,-16.0,9.0,94.0,-28.0,-3.0,4.0
Durham,697355,2524,276.2896196513471,2020-10-11,Sunday,23.0,-14.0,5.0,74.0,-31.0,-6.0,3.0
Durham,697355,2524,276.2896196513471,2020-10-12,Monday,33.0,-58.0,-52.0,61.0,-75.0,-81.0,23.0
Durham,697355,2524,276.2896196513471,2020-10-13,Tuesday,35.0,-13.0,5.0,35.0,-53.0,-39.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-14,Wednesday,24.0,-13.0,1.0,32.0,-57.0,-35.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-15,Thursday,27.0,-18.0,-2.0,-29.0,-58.0,-37.0,15.0
Durham,697355,2524,276.2896196513471,2020-10-16,Friday,44.0,-15.0,0.0,17.0,-51.0,-33.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-17,Saturday,28.0,-11.0,4.0,101.0,-26.0,0.0,5.0
Durham,697355,2524,276.2896196513471,2020-10-18,Sunday,39.0,-13.0,-3.0,31.0,-31.0,-6.0,5.0
Durham,697355,2524,276.2896196513471,2020-10-19,Monday,36.0,-18.0,-4.0,-14.0,-59.0,-37.0,14.0
Durham,697355,2524,276.2896196513471,2020-10-20,Tuesday,41.0,-12.0,2.0,16.0,-55.0,-38.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-21,Wednesday,30.0,-13.0,0.0,-2.0,-59.0,-35.0,14.0
Durham,697355,2524,276.2896196513471,2020-10-22,Thursday,40.0,-14.0,4.0,5.0,-56.0,-35.0,14.0
Durham,697355,2524,276.2896196513471,2020-10-23,Friday,23.0,-14.0,-3.0,49.0,-51.0,-32.0,12.0
Durham,697355,2524,276.2896196513471,2020-10-24,Saturday,22.0,-11.0,4.0,53.0,-31.0,-1.0,5.0
Durham,697355,2524,276.2896196513471,2020-10-25,Sunday,26.0,-8.0,-1.0,31.0,-30.0,-4.0,5.0
Durham,697355,2524,276.2896196513471,2020-10-26,Monday,36.0,-14.0,0.0,-1.0,-59.0,-37.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-27,Tuesday,34.0,-16.0,-2.0,-23.0,-58.0,-37.0,14.0
Durham,697355,2524,276.2896196513471,2020-10-28,Wednesday,43.0,-9.0,4.0,11.0,-57.0,-33.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-29,Thursday,40.0,-12.0,5.0,-9.0,-55.0,-34.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-30,Friday,31.0,-12.0,3.0,-11.0,-51.0,-32.0,13.0
Durham,697355,2524,276.2896196513471,2020-10-31,Saturday,35.0,-10.0,11.0,45.0,-27.0,0.0,5.0
Durham,697355,2524,276.2896196513471,2020-11-01,Sunday,36.0,-16.0,-5.0,-31.0,-34.0,-8.0,6.0
Durham,697355,2524,276.2896196513471,2020-11-02,Monday,58.0,-16.0,-3.0,-19.0,-59.0,-36.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-03,Tuesday,45.0,-15.0,-1.0,-15.0,-56.0,-37.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-04,Wednesday,45.0,-14.0,-3.0,16.0,-56.0,-33.0,13.0
Durham,697355,2524,276.2896196513471,2020-11-05,Thursday,51.0,-14.0,1.0,18.0,-55.0,-34.0,13.0
Durham,697355,2524,276.2896196513471,2020-11-06,Friday,43.0,-15.0,-4.0,19.0,-54.0,-31.0,13.0
Durham,697355,2524,276.2896196513471,2020-11-07,Saturday,46.0,-9.0,2.0,114.0,-30.0,0.0,5.0
Durham,697355,2524,276.2896196513471,2020-11-08,Sunday,42.0,-5.0,-1.0,104.0,-31.0,-3.0,4.0
Durham,697355,2524,276.2896196513471,2020-11-09,Monday,71.0,-13.0,-1.0,35.0,-61.0,-34.0,13.0
Durham,697355,2524,276.2896196513471,2020-11-10,Tuesday,47.0,-10.0,0.0,36.0,-57.0,-36.0,12.0
Durham,697355,2524,276.2896196513471,2020-11-11,Wednesday,72.0,-8.0,2.0,17.0,-57.0,-36.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-12,Thursday,48.0,-11.0,3.0,10.0,-58.0,-34.0,13.0
Durham,697355,2524,276.2896196513471,2020-11-13,Friday,65.0,-14.0,-3.0,-14.0,-54.0,-35.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-14,Saturday,46.0,-11.0,6.0,50.0,-30.0,-1.0,6.0
Durham,697355,2524,276.2896196513471,2020-11-15,Sunday,38.0,-18.0,-11.0,-38.0,-40.0,-10.0,7.0
Durham,697355,2524,276.2896196513471,2020-11-16,Monday,54.0,-15.0,-4.0,-20.0,-62.0,-36.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-17,Tuesday,44.0,-15.0,-6.0,-20.0,-59.0,-37.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-18,Wednesday,39.0,-12.0,-1.0,-22.0,-61.0,-34.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-19,Thursday,42.0,-12.0,3.0,-5.0,-59.0,-34.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-20,Friday,36.0,-12.0,1.0,12.0,-53.0,-33.0,14.0
Durham,697355,2524,276.2896196513471,2020-11-21,Saturday,44.0,-8.0,11.0,13.0,-31.0,-1.0,6.0
Durham,697355,2524,276.2896196513471,2020-11-22,Sunday,61.0,-21.0,-12.0,-38.0,-40.0,-9.0,8.0
Durham,697355,2524,276.2896196513471,2020-11-23,Monday,64.0,-16.0,-2.0,-19.0,-61.0,-36.0,15.0
Durham,697355,2524,276.2896196513471,2020-11-24,Tuesday,68.0,-14.0,0.0,-23.0,-60.0,-37.0,15.0
Durham,697355,2524,276.2896196513471,2020-11-25,Wednesday,138.0,-14.0,-3.0,-31.0,-61.0,-35.0,15.0
Durham,697355,2524,276.2896196513471,2020-11-26,Thursday,75.0,-10.0,7.0,-15.0,-57.0,-36.0,15.0
Durham,697355,2524,276.2896196513471,2020-11-27,Friday,61.0,-14.0,1.0,-15.0,-51.0,-35.0,15.0
Durham,697355,2524,276.2896196513471,2020-11-28,Saturday,124.0,-9.0,9.0,41.0,-28.0,-2.0,7.0
Durham,697355,2524,276.2896196513471,2020-11-29,Sunday,78.0,-7.0,2.0,34.0,-34.0,-6.0,6.0
Durham,697355,2524,276.2896196513471,2020-11-30,Monday,99.0,-16.0,-4.0,-39.0,-63.0,-37.0,16.0
Durham,697355,2524,276.2896196513471,2020-12-01,Tuesday,101.0,-18.0,-1.0,-36.0,-63.0,-39.0,16.0
Durham,697355,2524,276.2896196513471,2020-12-02,Wednesday,114.0,-13.0,3.0,-20.0,-62.0,-34.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-03,Thursday,84.0,-13.0,6.0,-14.0,-60.0,-35.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-04,Friday,84.0,-22.0,-5.0,-37.0,-59.0,-34.0,17.0
Durham,697355,2524,276.2896196513471,2020-12-05,Saturday,67.0,-12.0,9.0,6.0,-34.0,-5.0,8.0
Durham,697355,2524,276.2896196513471,2020-12-06,Sunday,71.0,-11.0,2.0,5.0,-40.0,-7.0,7.0
Durham,697355,2524,276.2896196513471,2020-12-07,Monday,114.0,-14.0,0.0,-19.0,-63.0,-36.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-08,Tuesday,91.0,-14.0,2.0,-20.0,-60.0,-36.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-09,Wednesday,72.0,-19.0,-5.0,-33.0,-63.0,-36.0,16.0
Durham,697355,2524,276.2896196513471,2020-12-10,Thursday,87.0,-11.0,10.0,-17.0,-60.0,-35.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-11,Friday,86.0,-14.0,3.0,-9.0,-54.0,-33.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-12,Saturday,62.0,-15.0,7.0,-15.0,-32.0,-5.0,9.0
Durham,697355,2524,276.2896196513471,2020-12-13,Sunday,38.0,-9.0,5.0,-2.0,-35.0,-8.0,7.0
Durham,697355,2524,276.2896196513471,2020-12-14,Monday,86.0,-10.0,9.0,-19.0,-61.0,-37.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-15,Tuesday,81.0,-7.0,9.0,-24.0,-59.0,-37.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-16,Wednesday,59.0,-9.0,5.0,-37.0,-61.0,-35.0,16.0
Durham,697355,2524,276.2896196513471,2020-12-17,Thursday,59.0,-6.0,20.0,-20.0,-56.0,-35.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-18,Friday,74.0,-11.0,11.0,-17.0,-53.0,-34.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-19,Saturday,56.0,-10.0,15.0,7.0,-26.0,-3.0,8.0
Durham,697355,2524,276.2896196513471,2020-12-20,Sunday,53.0,-6.0,9.0,-13.0,-31.0,-6.0,7.0
Durham,697355,2524,276.2896196513471,2020-12-21,Monday,102.0,7.0,37.0,-4.0,-55.0,-44.0,15.0
Durham,697355,2524,276.2896196513471,2020-12-22,Tuesday,57.0,11.0,44.0,-7.0,-53.0,-47.0,15.0
Halton,596369,964,618.6400414937759,2020-02-15,Saturday,0.0,-2.0,0.0,3.0,6.0,0.0,-1.0
Halton,596369,964,618.6400414937759,2020-02-16,Sunday,0.0,13.0,11.0,28.0,13.0,-4.0,-3.0
Halton,596369,964,618.6400414937759,2020-02-17,Monday,0.0,-25.0,-53.0,128.0,-58.0,-80.0,18.0
Halton,596369,964,618.6400414937759,2020-02-18,Tuesday,0.0,-1.0,15.0,-10.0,8.0,1.0,1.0
Halton,596369,964,618.6400414937759,2020-02-19,Wednesday,0.0,2.0,4.0,-8.0,0.0,1.0,0.0
Halton,596369,964,618.6400414937759,2020-02-20,Thursday,0.0,2.0,1.0,-7.0,1.0,3.0,0.0
Halton,596369,964,618.6400414937759,2020-02-21,Friday,0.0,3.0,-4.0,8.0,5.0,-8.0,1.0
Halton,596369,964,618.6400414937759,2020-02-22,Saturday,0.0,6.0,5.0,66.0,19.0,8.0,-2.0
Halton,596369,964,618.6400414937759,2020-02-23,Sunday,0.0,9.0,4.0,87.0,20.0,6.0,-2.0
Halton,596369,964,618.6400414937759,2020-02-24,Monday,0.0,1.0,3.0,27.0,3.0,3.0,0.0
Halton,596369,964,618.6400414937759,2020-02-25,Tuesday,0.0,-2.0,8.0,-3.0,5.0,4.0,-1.0
Halton,596369,964,618.6400414937759,2020-02-26,Wednesday,0.0,-12.0,-6.0,-23.0,-9.0,-5.0,4.0
Halton,596369,964,618.6400414937759,2020-02-27,Thursday,0.0,-11.0,-8.0,-17.0,-8.0,-2.0,3.0
Halton,596369,964,618.6400414937759,2020-02-28,Friday,0.0,-7.0,-5.0,-13.0,-8.0,2.0,1.0
Halton,596369,964,618.6400414937759,2020-02-29,Saturday,0.0,1.0,6.0,12.0,-6.0,9.0,-1.0
Halton,596369,964,618.6400414937759,2020-03-01,Sunday,0.0,8.0,8.0,32.0,4.0,6.0,-1.0
Halton,596369,964,618.6400414937759,2020-03-02,Monday,1.0,0.0,5.0,-10.0,-6.0,4.0,0.0
Halton,596369,964,618.6400414937759,2020-03-03,Tuesday,0.0,-3.0,4.0,-11.0,1.0,5.0,0.0
Halton,596369,964,618.6400414937759,2020-03-04,Wednesday,1.0,3.0,5.0,4.0,-4.0,3.0,0.0
Halton,596369,964,618.6400414937759,2020-03-05,Thursday,1.0,4.0,6.0,38.0,-3.0,1.0,0.0
Halton,596369,964,618.6400414937759,2020-03-06,Friday,0.0,-4.0,-5.0,-7.0,-7.0,4.0,0.0
Halton,596369,964,618.6400414937759,2020-03-07,Saturday,1.0,7.0,7.0,79.0,1.0,9.0,-2.0
Halton,596369,964,618.6400414937759,2020-03-08,Sunday,4.0,10.0,9.0,157.0,7.0,6.0,-1.0
Halton,596369,964,618.6400414937759,2020-03-09,Monday,3.0,2.0,5.0,73.0,-4.0,3.0,0.0
Halton,596369,964,618.6400414937759,2020-03-10,Tuesday,11.0,-2.0,6.0,5.0,-8.0,3.0,1.0
Halton,596369,964,618.6400414937759,2020-03-11,Wednesday,6.0,4.0,9.0,2.0,-10.0,1.0,1.0
Halton,596369,964,618.6400414937759,2020-03-12,Thursday,8.0,2.0,39.0,3.0,-12.0,1.0,1.0
Halton,596369,964,618.6400414937759,2020-03-13,Friday,3.0,-7.0,41.0,-15.0,-26.0,-5.0,4.0
Halton,596369,964,618.6400414937759,2020-03-14,Saturday,7.0,-20.0,16.0,21.0,-29.0,1.0,5.0
Halton,596369,964,618.6400414937759,2020-03-15,Sunday,5.0,-19.0,5.0,77.0,-29.0,-9.0,5.0
Halton,596369,964,618.6400414937759,2020-03-16,Monday,19.0,-18.0,22.0,31.0,-50.0,-36.0,13.0
Halton,596369,964,618.6400414937759,2020-03-17,Tuesday,8.0,-35.0,10.0,25.0,-61.0,-44.0,17.0
Halton,596369,964,618.6400414937759,2020-03-18,Wednesday,10.0,-41.0,-5.0,20.0,-64.0,-50.0,21.0
Halton,596369,964,618.6400414937759,2020-03-19,Thursday,9.0,-46.0,-8.0,33.0,-64.0,-53.0,22.0
Halton,596369,964,618.6400414937759,2020-03-20,Friday,16.0,-52.0,-17.0,3.0,-69.0,-55.0,24.0
Halton,596369,964,618.6400414937759,2020-03-21,Saturday,13.0,-58.0,-20.0,84.0,-59.0,-36.0,14.0
Halton,596369,964,618.6400414937759,2020-03-22,Sunday,11.0,-61.0,-32.0,15.0,-63.0,-41.0,12.0
Halton,596369,964,618.6400414937759,2020-03-23,Monday,13.0,-55.0,-20.0,-44.0,-76.0,-61.0,26.0
Halton,596369,964,618.6400414937759,2020-03-24,Tuesday,12.0,-58.0,-21.0,4.0,-77.0,-62.0,26.0
Halton,596369,964,618.6400414937759,2020-03-25,Wednesday,8.0,-61.0,-29.0,30.0,-75.0,-66.0,28.0
Halton,596369,964,618.6400414937759,2020-03-26,Thursday,9.0,-61.0,-27.0,18.0,-76.0,-66.0,29.0
Halton,596369,964,618.6400414937759,2020-03-27,Friday,7.0,-61.0,-28.0,32.0,-75.0,-66.0,28.0
Halton,596369,964,618.6400414937759,2020-03-28,Saturday,12.0,-69.0,-33.0,-31.0,-73.0,-49.0,18.0
Halton,596369,964,618.6400414937759,2020-03-29,Sunday,8.0,-65.0,-38.0,11.0,-67.0,-49.0,14.0
Halton,596369,964,618.6400414937759,2020-03-30,Monday,12.0,-62.0,-33.0,-18.0,-78.0,-68.0,28.0
Halton,596369,964,618.6400414937759,2020-03-31,Tuesday,14.0,-61.0,-28.0,-27.0,-78.0,-67.0,28.0
Halton,596369,964,618.6400414937759,2020-04-01,Wednesday,19.0,-58.0,-29.0,33.0,-75.0,-67.0,28.0
Halton,596369,964,618.6400414937759,2020-04-02,Thursday,6.0,-59.0,-27.0,37.0,-76.0,-67.0,28.0
Halton,596369,964,618.6400414937759,2020-04-03,Friday,11.0,-61.0,-30.0,-11.0,-75.0,-66.0,29.0
Halton,596369,964,618.6400414937759,2020-04-04,Saturday,9.0,-64.0,-33.0,7.0,-64.0,-48.0,17.0
Halton,596369,964,618.6400414937759,2020-04-05,Sunday,13.0,-67.0,-39.0,14.0,-64.0,-50.0,14.0
Halton,596369,964,618.6400414937759,2020-04-06,Monday,10.0,-61.0,-30.0,16.0,-76.0,-68.0,27.0
Halton,596369,964,618.6400414937759,2020-04-07,Tuesday,12.0,-61.0,-25.0,-15.0,-78.0,-68.0,28.0
Halton,596369,964,618.6400414937759,2020-04-08,Wednesday,6.0,-57.0,-19.0,14.0,-76.0,-68.0,28.0
Halton,596369,964,618.6400414937759,2020-04-09,Thursday,6.0,-50.0,0.0,-28.0,-75.0,-68.0,28.0
Halton,596369,964,618.6400414937759,2020-04-10,Friday,7.0,-84.0,-76.0,-25.0,-87.0,-89.0,38.0
Halton,596369,964,618.6400414937759,2020-04-11,Saturday,39.0,-62.0,-16.0,-9.0,-66.0,-50.0,17.0
Halton,596369,964,618.6400414937759,2020-04-12,Sunday,4.0,-85.0,-78.0,-15.0,-68.0,-59.0,15.0
Halton,596369,964,618.6400414937759,2020-04-13,Monday,14.0,-64.0,-28.0,-52.0,-81.0,-72.0,30.0
Halton,596369,964,618.6400414937759,2020-04-14,Tuesday,7.0,-60.0,-20.0,-29.0,-78.0,-67.0,28.0
Halton,596369,964,618.6400414937759,2020-04-15,Wednesday,9.0,-59.0,-25.0,-33.0,-78.0,-68.0,29.0
Halton,596369,964,618.6400414937759,2020-04-16,Thursday,8.0,-60.0,-24.0,-33.0,-77.0,-67.0,29.0
Halton,596369,964,618.6400414937759,2020-04-17,Friday,9.0,-61.0,-29.0,-34.0,-75.0,-67.0,30.0
Halton,596369,964,618.6400414937759,2020-04-18,Saturday,8.0,-65.0,-30.0,-3.0,-63.0,-43.0,17.0
Halton,596369,964,618.6400414937759,2020-04-19,Sunday,7.0,-67.0,-42.0,-40.0,-68.0,-45.0,14.0
Halton,596369,964,618.6400414937759,2020-04-20,Monday,4.0,-59.0,-26.0,4.0,-75.0,-66.0,27.0
Halton,596369,964,618.6400414937759,2020-04-21,Tuesday,7.0,-61.0,-27.0,-45.0,-79.0,-66.0,28.0
Halton,596369,964,618.6400414937759,2020-04-22,Wednesday,3.0,-58.0,-25.0,-24.0,-77.0,-66.0,29.0
Halton,596369,964,618.6400414937759,2020-04-23,Thursday,9.0,-59.0,-23.0,-34.0,-75.0,-66.0,29.0
Halton,596369,964,618.6400414937759,2020-04-24,Friday,6.0,-61.0,-26.0,-22.0,-76.0,-65.0,29.0
Halton,596369,964,618.6400414937759,2020-04-25,Saturday,5.0,-62.0,-26.0,42.0,-60.0,-41.0,16.0
Halton,596369,964,618.6400414937759,2020-04-26,Sunday,3.0,-67.0,-39.0,-59.0,-68.0,-45.0,14.0
Halton,596369,964,618.6400414937759,2020-04-27,Monday,3.0,-57.0,-22.0,38.0,-74.0,-66.0,26.0
Halton,596369,964,618.6400414937759,2020-04-28,Tuesday,6.0,-58.0,-18.0,2.0,-74.0,-66.0,27.0
Halton,596369,964,618.6400414937759,2020-04-29,Wednesday,7.0,-57.0,-22.0,-31.0,-76.0,-66.0,29.0
Halton,596369,964,618.6400414937759,2020-04-30,Thursday,7.0,-57.0,-19.0,-21.0,-74.0,-65.0,29.0
Halton,596369,964,618.6400414937759,2020-05-01,Friday,2.0,-55.0,-19.0,22.0,-69.0,-64.0,27.0
Halton,596369,964,618.6400414937759,2020-05-02,Saturday,7.0,-61.0,-25.0,-3.0,-58.0,-40.0,16.0
Halton,596369,964,618.6400414937759,2020-05-03,Sunday,9.0,-56.0,-26.0,67.0,-50.0,-36.0,11.0
Halton,596369,964,618.6400414937759,2020-05-04,Monday,5.0,-55.0,-19.0,8.0,-73.0,-64.0,26.0
Halton,596369,964,618.6400414937759,2020-05-05,Tuesday,5.0,-54.0,-15.0,5.0,-71.0,-64.0,26.0
Halton,596369,964,618.6400414937759,2020-05-06,Wednesday,4.0,-52.0,-17.0,25.0,-71.0,-64.0,27.0
Halton,596369,964,618.6400414937759,2020-05-07,Thursday,2.0,-54.0,-15.0,6.0,-71.0,-63.0,27.0
Halton,596369,964,618.6400414937759,2020-05-08,Friday,7.0,-56.0,-16.0,-26.0,-72.0,-62.0,28.0
Halton,596369,964,618.6400414937759,2020-05-09,Saturday,9.0,-56.0,-11.0,-37.0,-60.0,-34.0,16.0
Halton,596369,964,618.6400414937759,2020-05-10,Sunday,7.0,-50.0,-15.0,-18.0,-53.0,-32.0,11.0
Halton,596369,964,618.6400414937759,2020-05-11,Monday,10.0,-56.0,-25.0,-26.0,-74.0,-64.0,26.0
Halton,596369,964,618.6400414937759,2020-05-12,Tuesday,8.0,-52.0,-16.0,4.0,-71.0,-62.0,26.0
Halton,596369,964,618.6400414937759,2020-05-13,Wednesday,5.0,-47.0,-13.0,45.0,-69.0,-62.0,26.0
Halton,596369,964,618.6400414937759,2020-05-14,Thursday,7.0,-51.0,-16.0,-27.0,-73.0,-62.0,27.0
Halton,596369,964,618.6400414937759,2020-05-15,Friday,11.0,-50.0,-14.0,-7.0,-71.0,-62.0,27.0
Halton,596369,964,618.6400414937759,2020-05-16,Saturday,4.0,-51.0,-15.0,115.0,-51.0,-30.0,12.0
Halton,596369,964,618.6400414937759,2020-05-17,Sunday,7.0,-50.0,-15.0,-9.0,-60.0,-32.0,11.0
Halton,596369,964,618.6400414937759,2020-05-18,Monday,1.0,-77.0,-67.0,-45.0,-87.0,-88.0,34.0
Halton,596369,964,618.6400414937759,2020-05-19,Tuesday,6.0,-44.0,-1.0,9.0,-68.0,-60.0,24.0
Halton,596369,964,618.6400414937759,2020-05-20,Wednesday,5.0,-39.0,-5.0,70.0,-65.0,-60.0,24.0
Halton,596369,964,618.6400414937759,2020-05-21,Thursday,4.0,-40.0,-8.0,88.0,-64.0,-59.0,24.0
Halton,596369,964,618.6400414937759,2020-05-22,Friday,6.0,-42.0,-11.0,77.0,-62.0,-57.0,23.0
Halton,596369,964,618.6400414937759,2020-05-23,Saturday,1.0,-43.0,-9.0,162.0,-43.0,-20.0,11.0
Halton,596369,964,618.6400414937759,2020-05-24,Sunday,1.0,-40.0,-16.0,120.0,-41.0,-22.0,8.0
Halton,596369,964,618.6400414937759,2020-05-25,Monday,10.0,-36.0,-9.0,72.0,-66.0,-60.0,22.0
Halton,596369,964,618.6400414937759,2020-05-26,Tuesday,5.0,-36.0,-5.0,88.0,-65.0,-57.0,22.0
Halton,596369,964,618.6400414937759,2020-05-27,Wednesday,7.0,-33.0,-4.0,77.0,-66.0,-58.0,23.0
Halton,596369,964,618.6400414937759,2020-05-28,Thursday,1.0,-39.0,-9.0,6.0,-66.0,-57.0,24.0
Halton,596369,964,618.6400414937759,2020-05-29,Friday,2.0,-40.0,-11.0,20.0,-64.0,-55.0,24.0
Halton,596369,964,618.6400414937759,2020-05-30,Saturday,3.0,-39.0,-8.0,125.0,-38.0,-14.0,11.0
Halton,596369,964,618.6400414937759,2020-05-31,Sunday,5.0,-35.0,-11.0,120.0,-38.0,-12.0,8.0
Halton,596369,964,618.6400414937759,2020-06-01,Monday,1.0,-32.0,-3.0,124.0,-63.0,-55.0,21.0
Halton,596369,964,618.6400414937759,2020-06-02,Tuesday,0.0,-35.0,-4.0,92.0,-64.0,-55.0,22.0
Halton,596369,964,618.6400414937759,2020-06-03,Wednesday,6.0,-33.0,-5.0,78.0,-65.0,-56.0,23.0
Halton,596369,964,618.6400414937759,2020-06-04,Thursday,2.0,-32.0,-3.0,125.0,-62.0,-55.0,21.0
Halton,596369,964,618.6400414937759,2020-06-05,Friday,4.0,-36.0,-10.0,70.0,-63.0,-54.0,22.0
Halton,596369,964,618.6400414937759,2020-06-06,Saturday,5.0,-34.0,-7.0,210.0,-40.0,-12.0,9.0
Halton,596369,964,618.6400414937759,2020-06-07,Sunday,4.0,-30.0,-10.0,180.0,-35.0,-11.0,6.0
Halton,596369,964,618.6400414937759,2020-06-08,Monday,11.0,-28.0,-5.0,132.0,-64.0,-54.0,20.0
Halton,596369,964,618.6400414937759,2020-06-09,Tuesday,5.0,-31.0,-5.0,115.0,-65.0,-54.0,20.0
Halton,596369,964,618.6400414937759,2020-06-10,Wednesday,4.0,-30.0,-7.0,61.0,-67.0,-54.0,22.0
Halton,596369,964,618.6400414937759,2020-06-11,Thursday,3.0,-30.0,-5.0,133.0,-65.0,-53.0,21.0
Halton,596369,964,618.6400414937759,2020-06-12,Friday,6.0,-31.0,-6.0,123.0,-63.0,-52.0,20.0
Halton,596369,964,618.6400414937759,2020-06-13,Saturday,4.0,-31.0,-5.0,235.0,-38.0,-6.0,8.0
Halton,596369,964,618.6400414937759,2020-06-14,Sunday,2.0,-29.0,-12.0,197.0,-41.0,-6.0,5.0
Halton,596369,964,618.6400414937759,2020-06-15,Monday,2.0,-27.0,-4.0,147.0,-65.0,-54.0,19.0
Halton,596369,964,618.6400414937759,2020-06-16,Tuesday,3.0,-27.0,-1.0,159.0,-63.0,-52.0,19.0
Halton,596369,964,618.6400414937759,2020-06-17,Wednesday,4.0,-25.0,-3.0,141.0,-63.0,-53.0,20.0
Halton,596369,964,618.6400414937759,2020-06-18,Thursday,4.0,-25.0,2.0,153.0,-61.0,-52.0,20.0
Halton,596369,964,618.6400414937759,2020-06-19,Friday,2.0,-25.0,-1.0,130.0,-58.0,-51.0,18.0
Halton,596369,964,618.6400414937759,2020-06-20,Saturday,2.0,-26.0,4.0,222.0,-34.0,-2.0,6.0
Halton,596369,964,618.6400414937759,2020-06-21,Sunday,2.0,-24.0,-6.0,172.0,-29.0,0.0,3.0
Halton,596369,964,618.6400414937759,2020-06-22,Monday,2.0,-24.0,-6.0,96.0,-63.0,-55.0,19.0
Halton,596369,964,618.6400414937759,2020-06-23,Tuesday,9.0,-27.0,-3.0,77.0,-62.0,-54.0,20.0
Halton,596369,964,618.6400414937759,2020-06-24,Wednesday,5.0,-20.0,2.0,135.0,-61.0,-52.0,19.0
Halton,596369,964,618.6400414937759,2020-06-25,Thursday,8.0,-21.0,2.0,156.0,-58.0,-52.0,19.0
Halton,596369,964,618.6400414937759,2020-06-26,Friday,2.0,-24.0,-4.0,162.0,-56.0,-50.0,17.0
Halton,596369,964,618.6400414937759,2020-06-27,Saturday,2.0,-28.0,-5.0,196.0,-37.0,-7.0,7.0
Halton,596369,964,618.6400414937759,2020-06-28,Sunday,2.0,-25.0,-9.0,221.0,-31.0,2.0,3.0
Halton,596369,964,618.6400414937759,2020-06-29,Monday,1.0,-17.0,2.0,167.0,-61.0,-54.0,17.0
Halton,596369,964,618.6400414937759,2020-06-30,Tuesday,2.0,-7.0,28.0,179.0,-57.0,-52.0,15.0
Halton,596369,964,618.6400414937759,2020-07-01,Wednesday,2.0,-48.0,-47.0,442.0,-72.0,-77.0,22.0
Halton,596369,964,618.6400414937759,2020-07-02,Thursday,2.0,-17.0,4.0,143.0,-57.0,-55.0,18.0
Halton,596369,964,618.6400414937759,2020-07-03,Friday,4.0,-23.0,-2.0,162.0,-58.0,-56.0,17.0
Halton,596369,964,618.6400414937759,2020-07-04,Saturday,5.0,-29.0,-6.0,259.0,-34.0,-5.0,5.0
Halton,596369,964,618.6400414937759,2020-07-05,Sunday,1.0,-26.0,-13.0,202.0,-27.0,-4.0,2.0
Halton,596369,964,618.6400414937759,2020-07-06,Monday,4.0,-20.0,-1.0,159.0,-58.0,-54.0,17.0
